Wavelength	LMW_13_a00001.asd
1156	 0.214709587154821 
1157	 0.214706115962904 
1158	 0.214745343734041 
1159	 0.214811074702731 
1160	 0.214855568711375 
1161	 0.214908496238756 
1162	 0.21496353840969 
1163	 0.214994774840007 
1164	 0.215048988952626 
1165	 0.215131129110389 
1166	 0.215198670504115 
1167	 0.215273189371115 
1168	 0.215367964082543 
1169	 0.215458332566583 
1170	 0.215556182043763 
1171	 0.215653456749708 
1172	 0.215749022907181 
1173	 0.215853141198682 
1174	 0.21596685324306 
1175	 0.216074949927304 
1176	 0.216191919928632 
1177	 0.216297029975693 
1178	 0.216376335139128 
1179	 0.216486484593378 
1180	 0.216616305050878 
1181	 0.216733171726139 
1182	 0.216861881088905 
1183	 0.216993152278772 
1184	 0.217107472318518 
1185	 0.217191306107634 
1186	 0.217316032383326 
1187	 0.217457353606331 
1188	 0.2175890751654 
1189	 0.217749886979351 
1190	 0.217870164831668 
1191	 0.21796068762798 
1192	 0.218063230051975 
1193	 0.218144745399177 
1194	 0.218245675057303 
1195	 0.218362379603855 
1196	 0.218474167543976 
1197	 0.218603854533467 
1198	 0.218711417742025 
1199	 0.218808818782089 
1200	 0.218894568942678 
1201	 0.218985597944558 
1202	 0.219056045982757 
1203	 0.219154628185301 
1204	 0.219259217241488 
1205	 0.219384154857644 
1206	 0.219550056026777 
1207	 0.219669892597285 
1208	 0.219783973015071 
1209	 0.219894556817874 
1210	 0.219979493114785 
1211	 0.220065200631077 
1212	 0.22015207729719 
1213	 0.220242240057381 
1214	 0.220321027540443 
1215	 0.220402460905209 
1216	 0.220487494984787 
1217	 0.220588242435703 
1218	 0.22067080148275 
1219	 0.220741977466056 
1220	 0.220819514305629 
1221	 0.22089524118933 
1222	 0.220972219444682 
1223	 0.221049261741246 
1224	 0.221127758602439 
1225	 0.221214955115274 
1226	 0.22128755510619 
1227	 0.221356580774227 
1228	 0.221420108783557 
1229	 0.221454931764253 
1230	 0.221516297938583 
1231	 0.221595789313645 
1232	 0.221668237685087 
1233	 0.22174427284648 
1234	 0.221841880112295 
1235	 0.221905577289923 
1236	 0.221950455163729 
1237	 0.222000357599209 
1238	 0.222041596088617 
1239	 0.222080829267927 
1240	 0.222108567393001 
1241	 0.222155461175566 
1242	 0.222201544774649 
1243	 0.222255989156035 
1244	 0.222333140274306 
1245	 0.222399373067752 
1246	 0.222460986630171 
1247	 0.22252692215036 
1248	 0.222605480656789 
1249	 0.222668133602807 
1250	 0.222709789553604 
1251	 0.222754610076134 
1252	 0.222802177105366 
1253	 0.222836287831244 
1254	 0.222879785975213 
1255	 0.222944980917874 
1256	 0.222980527207129 
1257	 0.222993463201302 
1258	 0.223021626743252 
1259	 0.223041851828784 
1260	 0.223071969069745 
1261	 0.223111153478265 
1262	 0.223151393574347 
1263	 0.223210561007242 
1264	 0.223241297949626 
1265	 0.223250968824269 
1266	 0.223276671859994 
1267	 0.223287080626015 
1268	 0.223306548898983 
1269	 0.223335437411599 
1270	 0.223391909442207 
1271	 0.223416180114718 
1272	 0.223422607143219 
1273	 0.223443289115602 
1274	 0.223467072737964 
1275	 0.223480256926492 
1276	 0.223491641948328 
1277	 0.223505761292002 
1278	 0.223506685674337 
1279	 0.223516856696004 
1280	 0.223541357974355 
1281	 0.223561029851819 
1282	 0.223567267963893 
1283	 0.223591572126549 
1284	 0.223623135708125 
1285	 0.223654639499307 
1286	 0.22371564234825 
1287	 0.223802452701983 
1288	 0.223898561430599 
1289	 0.224010126934941 
1290	 0.224144565187106 
1291	 0.224299353742891 
1292	 0.224463662461936 
1293	 0.224648496449316 
1294	 0.224845389554538 
1295	 0.225056778866456 
1296	 0.225271013933295 
1297	 0.225493716719569 
1298	 0.225737732141214 
1299	 0.226002394560991 
1300	 0.226257452955015 
1301	 0.226534462864463 
1302	 0.226799173562257 
1303	 0.227047479770401 
1304	 0.227293559683004 
1305	 0.227578777828517 
1306	 0.227846923101843 
1307	 0.228095394102066 
1308	 0.228356631905703 
1309	 0.228591631489445 
1310	 0.228796611349013 
1311	 0.229002594382548 
1312	 0.229216810260501 
1313	 0.229392045700653 
1314	 0.229541387992384 
1315	 0.229682577535088 
1316	 0.229803222758257 
1317	 0.229908948873066 
1318	 0.23000471422614 
1319	 0.230082058807647 
1320	 0.230157414195222 
1321	 0.230188266223729 
1322	 0.23019685112694 
1323	 0.230164525761465 
1324	 0.230124580183564 
1325	 0.230045658510599 
1326	 0.229945401949048 
1327	 0.229855926885254 
1328	 0.229711256704605 
1329	 0.229546645467276 
1330	 0.229385453814329 
1331	 0.229217657978784 
1332	 0.229024681851609 
1333	 0.228831056312232 
1334	 0.228604902282163 
1335	 0.228353983243184 
1336	 0.228083807163621 
1337	 0.227772981763517 
1338	 0.227484416339222 
1339	 0.22719884808242 
1340	 0.226891935562609 
